Entity,Code,Date,"Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned)","Daily new confirmed cases due to COVID-19 (rolling 7-day average, right-aligned) Annotations","Daily new estimated infections of COVID-19 (ICL, mean)",LE,UE
Croatia,HRV,7/25/2020,82.57143,,314.33,121.33,542.75
Croatia,HRV,7/26/2020,79.57143,,315.31,112.12,543.77
Croatia,HRV,7/27/2020,71.85714,,315.31,114.17,563.58
Croatia,HRV,7/28/2020,73,,325.16,121.22,575.12
Croatia,HRV,7/29/2020,71.57143,,327.42,113.85,592.35
Croatia,HRV,7/30/2020,66.14286,,329.8,110.12,572.87
Croatia,HRV,7/31/2020,62.42857,,331.33,111.95,585.42
Croatia,HRV,8/1/2020,60.42857,,333.91,117.4,585.9
Croatia,HRV,8/2/2020,61.71429,,332.56,109.7,578
Croatia,HRV,8/3/2020,57.57143,,338.9,104.25,606.1
Croatia,HRV,8/4/2020,59.28571,,347.13,112.78,622.3
Croatia,HRV,8/5/2020,56.42857,,353.24,127.7,597.15
Croatia,HRV,8/6/2020,54.71429,,357.64,123.65,619.65
Croatia,HRV,8/7/2020,47.57143,,359.52,123.97,614.27
Croatia,HRV,8/8/2020,46.85714,,363.27,125.28,611.77
Croatia,HRV,8/9/2020,45.57143,,370.82,126.17,631.52
Croatia,HRV,8/10/2020,49.14286,,379.71,122.65,653.37
Croatia,HRV,8/11/2020,50.42857,,388.85,142.43,668.65
Croatia,HRV,8/12/2020,60.28571,,400.59,135.85,677.15
Croatia,HRV,8/13/2020,70.57143,,405.34,136.32,676.58
Croatia,HRV,8/14/2020,92.28571,,411.89,129.2,672
Croatia,HRV,8/15/2020,113.14286,,418.9,149.43,701.62
Croatia,HRV,8/16/2020,125.28571,,425.96,139.38,738.5
Croatia,HRV,8/17/2020,138.14286,,429.92,158.43,730.25
Croatia,HRV,8/18/2020,143.85714,,444.24,146.9,738.55
Croatia,HRV,8/19/2020,159.28571,,455.43,157,741.05
Croatia,HRV,8/20/2020,172,,471.66,170.85,756.58
Croatia,HRV,8/21/2020,182.71429,,481.36,166.12,807.12
Croatia,HRV,8/22/2020,190.85714,,494.74,165.9,832.42
Croatia,HRV,8/23/2020,211.42857,,507.74,169.65,853.87
Croatia,HRV,8/24/2020,229.14286,,522.72,182.75,860.62
Croatia,HRV,8/25/2020,236.42857,,534.89,167.38,885.8
Croatia,HRV,8/26/2020,239.28571,,550.27,178.72,912.52
Croatia,HRV,8/27/2020,259.14286,,566.11,201.8,946.62
Croatia,HRV,8/28/2020,266.14286,,587.64,190.65,974.82
Croatia,HRV,8/29/2020,279.28571,,605.28,211.43,1003.97
Croatia,HRV,8/30/2020,280.14286,,615.4,210,1021.35
Croatia,HRV,8/31/2020,278.28571,,631.77,211.8,1093.2
Croatia,HRV,9/1/2020,279.71429,,648.07,217.35,1083.47
Croatia,HRV,9/2/2020,269.14286,,669.56,238.9,1103.53
Croatia,HRV,9/3/2020,262.42857,,684.79,207.7,1159.35
Croatia,HRV,9/4/2020,271.71429,,705.63,232.38,1232.88
Croatia,HRV,9/5/2020,268.42857,,728.32,220.05,1263.35
Croatia,HRV,9/6/2020,268.28571,,748.34,242.4,1261.82
Croatia,HRV,9/7/2020,263,,766.74,238.07,1293.87
Croatia,HRV,9/8/2020,258.85714,,792.46,244.27,1400.85
Croatia,HRV,9/9/2020,267.28571,,812.29,255.67,1446.22
Croatia,HRV,9/10/2020,271.57143,,835.26,285.38,1459.7
Croatia,HRV,9/11/2020,260.42857,,858.27,265.8,1524.75
Croatia,HRV,9/12/2020,239.85714,,880.79,263.32,1522.02
Croatia,HRV,9/13/2020,232.71429,,903.99,258.4,1564.67
Croatia,HRV,9/14/2020,224.14286,,927.54,268.58,1671.37
Croatia,HRV,9/15/2020,216.71429,,954.25,310.28,1678.1
Croatia,HRV,9/16/2020,209.14286,,984.47,308.6,1728.62
Croatia,HRV,9/17/2020,200.42857,,1011.32,318.1,1781.2
Croatia,HRV,9/18/2020,194.57143,,1031.55,316.45,1865.52
Croatia,HRV,9/19/2020,200.85714,,1066.08,324.4,1891.82
Croatia,HRV,9/20/2020,193.85714,,1092.97,334.8,1960.7
Croatia,HRV,9/21/2020,198.42857,,1124.21,348.22,2017.42
Croatia,HRV,9/22/2020,199.14286,,1156.69,341.15,2065.3
Croatia,HRV,9/23/2020,198.14286,,1184.29,357.6,2075.22
Croatia,HRV,9/24/2020,187.28571,,1217.32,371.28,2161.35
Croatia,HRV,9/25/2020,184.71429,,1254.22,365.28,2179.87
Croatia,HRV,9/26/2020,183.14286,,,,
Croatia,HRV,9/27/2020,183.14286,,,,
Croatia,HRV,9/28/2020,182.14286,,,,
Croatia,HRV,9/29/2020,179,,,,
Cuba,CUB,2/19/2020,,,0,0,0
Cuba,CUB,2/20/2020,,,0.8,0,1.9
Cuba,CUB,2/21/2020,,,0.45,0,2
Cuba,CUB,2/22/2020,,,0.83,0,3
Cuba,CUB,2/23/2020,,,1,0,3
Cuba,CUB,2/24/2020,,,1.05,0,3
Cuba,CUB,2/25/2020,,,1.17,0,4
Cuba,CUB,2/26/2020,,,1.59,0,4
Cuba,CUB,2/27/2020,,,1.84,0,6
Cuba,CUB,2/28/2020,,,2.47,0,7
Cuba,CUB,2/29/2020,,,2.79,0,7.52
Cuba,CUB,3/1/2020,,,3.36,0,9.52
Cuba,CUB,3/2/2020,,,4.49,0,12
Cuba,CUB,3/3/2020,,,5.39,0.48,12.52
Cuba,CUB,3/4/2020,,,6.63,1,16.52
Cuba,CUB,3/5/2020,,,8.48,1,24.05
Cuba,CUB,3/6/2020,,,10.97,1,25
Cuba,CUB,3/7/2020,,,13.33,2,32.52
Cuba,CUB,3/8/2020,,,17.21,2,41.62
Cuba,CUB,3/9/2020,,,20.53,2.48,52.57
Cuba,CUB,3/10/2020,,,26.48,2.48,72.67
Cuba,CUB,3/11/2020,,,32.33,3.48,75.52
Cuba,CUB,3/12/2020,,,39.43,4.47,92.57
Cuba,CUB,3/13/2020,,,47.96,7.42,115.05
Cuba,CUB,3/14/2020,,,60.21,6.95,149.5
Cuba,CUB,3/15/2020,1.33333,,73.07,9.48,176.97
Cuba,CUB,3/16/2020,1.33333,,90.93,14.43,230.77
Cuba,CUB,3/17/2020,1.33333,,110.54,13.9,259.2
Cuba,CUB,3/18/2020,1.75,,135.02,18.48,337.27
Cuba,CUB,3/19/2020,2,,169.33,23.42,395.4
Cuba,CUB,3/20/2020,2.6,,208.72,22.9,512.05
Cuba,CUB,3/21/2020,3.4,,255.84,34.38,623.77
Cuba,CUB,3/22/2020,4.2,,313.77,37,771.95
Cuba,CUB,3/23/2020,5.16667,,374.92,43.28,895.35
Cuba,CUB,3/24/2020,5.14286,,457.3,66.42,1152.12
Cuba,CUB,3/25/2020,5.85714,,527.03,63.85,1262.85
Cuba,CUB,3/26/2020,6.57143,,557.32,74.95,1353.4
Cuba,CUB,3/27/2020,7.28571,,567.8,70.47,1384.4
Cuba,CUB,3/28/2020,8.42857,,565.05,70,1327.8
Cuba,CUB,3/29/2020,13.42857,,566.62,69.22,1412.42
Cuba,CUB,3/30/2020,14.85714,,574.83,70.03,1381.4
Cuba,CUB,3/31/2020,18.57143,,584.45,71.8,1414.5
Cuba,CUB,4/1/2020,19.71429,,592.15,76.9,1431.62
Cuba,CUB,4/2/2020,22.14286,,601.69,68.38,1475.57
Cuba,CUB,4/3/2020,23.71429,,605.54,72.38,1438.05
Cuba,CUB,4/4/2020,27,,586.43,68.65,1412.77
Cuba,CUB,4/5/2020,24.14286,,568.4,68.6,1387.82
Cuba,CUB,4/6/2020,25.85714,,545.4,65.55,1337.77
Cuba,CUB,4/7/2020,25.71429,,529.12,59.28,1330.37
Cuba,CUB,4/8/2020,30,,516.26,67.03,1252.9
Cuba,CUB,4/9/2020,35,,498.37,55.9,1219.45
Cuba,CUB,4/10/2020,40.28571,,486.01,60.33,1246.4
Cuba,CUB,4/11/2020,42.14286,,471.61,55.17,1206.07
Cuba,CUB,4/12/2020,47.42857,,453.07,44.8,1171.15
Cuba,CUB,4/13/2020,49.85714,,441.68,47.9,1169.3
Cuba,CUB,4/14/2020,53.71429,,425.1,47.38,1080.42
Cuba,CUB,4/15/2020,52.85714,,408.08,43.8,1044.37
Cuba,CUB,4/16/2020,51,,387.55,44.33,1069.67
Cuba,CUB,4/17/2020,49.57143,,370.44,42.95,1006.22
Cuba,CUB,4/18/2020,51.28571,,351.22,29.23,976.32
Cuba,CUB,4/19/2020,52.28571,,334.39,39.03,899.95
Cuba,CUB,4/20/2020,52.28571,,322.73,36.85,851.4
Cuba,CUB,4/21/2020,51.57143,,304.98,34.27,858.55
Cuba,CUB,4/22/2020,53,,290.14,28.85,783.6
Cuba,CUB,4/23/2020,53.57143,,273.12,28.9,749.25
Cuba,CUB,4/24/2020,53.28571,,262.61,27.23,733.8
Cuba,CUB,4/25/2020,51.71429,,243.83,25.75,657.2
Cuba,CUB,4/26/2020,50.14286,,228.95,25.9,646.45
Cuba,CUB,4/27/2020,47.71429,,211.68,21,583.12
Cuba,CUB,4/28/2020,43.14286,,197.38,14.95,535.2
Cuba,CUB,4/29/2020,42.85714,,186.59,19.27,489.95
Cuba,CUB,4/30/2020,39.71429,,171.48,20,459.75
Cuba,CUB,5/1/2020,38,,161.49,15.85,416.6
Cuba,CUB,5/2/2020,36,,150.85,13.38,417.07
Cuba,CUB,5/3/2020,39.14286,,141.77,15,368.22
Cuba,CUB,5/4/2020,40,,132.19,15.85,353.9
Cuba,CUB,5/5/2020,39.85714,,126.9,12.95,334.4
Cuba,CUB,5/6/2020,35.42857,,115.51,11.47,316.6
Cuba,CUB,5/7/2020,33.71429,,108.89,9.48,286.1
Cuba,CUB,5/8/2020,32.57143,,103.16,9.85,275.77
Cuba,CUB,5/9/2020,29.14286,,94.39,10.48,252.12
Cuba,CUB,5/10/2020,20.42857,,86.51,10.95,216.05
Cuba,CUB,5/11/2020,16.71429,,79.21,6.9,198
Cuba,CUB,5/12/2020,16.42857,,74.85,7.47,190.25
Cuba,CUB,5/13/2020,17,,70.53,4.95,185.62
Cuba,CUB,5/14/2020,15.28571,,64.88,6.33,166.05
Cuba,CUB,5/15/2020,14.42857,,61.67,3.48,161.25
Cuba,CUB,5/16/2020,14.14286,,57.05,5.95,152.62
Cuba,CUB,5/17/2020,15.42857,,54.18,4.47,141.3
Cuba,CUB,5/18/2020,15.14286,,49.87,6.47,121.52
Cuba,CUB,5/19/2020,14,,47.68,4.47,124.87
Cuba,CUB,5/20/2020,11.85714,,44.75,3.95,112.1
Cuba,CUB,5/21/2020,12.85714,,41.53,3.48,103.67
Cuba,CUB,5/22/2020,11.14286,,38.66,4,98.2
Cuba,CUB,5/23/2020,10.85714,,36.46,2.95,84
Cuba,CUB,5/24/2020,9.85714,,33.72,3,89.62
Cuba,CUB,5/25/2020,9.85714,,32.61,2.48,81.52
Cuba,CUB,5/26/2020,9.42857,,29.15,1,78.62
Cuba,CUB,5/27/2020,10.85714,,28.85,3,78.25
Cuba,CUB,5/28/2020,10.57143,,26.33,2,70.2
Cuba,CUB,5/29/2020,10.71429,,24.95,1.48,63.52
Cuba,CUB,5/30/2020,12.71429,,22.48,1.48,64.15
Cuba,CUB,5/31/2020,13.42857,,22.19,1.48,58.62
Cuba,CUB,6/1/2020,14.85714,,20.21,0.48,54
Cuba,CUB,6/2/2020,19.42857,,18.31,1,53.2
Cuba,CUB,6/3/2020,18.42857,,18.36,1.48,49.05
Cuba,CUB,6/4/2020,19,,16.85,0,49.05
Cuba,CUB,6/5/2020,19.42857,,15.38,1,41.52
Cuba,CUB,6/6/2020,18.28571,,15.75,1,45.57
Cuba,CUB,6/7/2020,21.14286,,13.58,0,38.52
Cuba,CUB,6/8/2020,20.85714,,13.32,0,44.52
Cuba,CUB,6/9/2020,16.71429,,12.91,0.48,46.1
Cuba,CUB,6/10/2020,16.14286,,11.78,1,33.52
Cuba,CUB,6/11/2020,14.85714,,10.65,0,31
Cuba,CUB,6/12/2020,14.28571,,10.2,0,32.52
Cuba,CUB,6/13/2020,14.28571,,9.9,0.48,33.15
Cuba,CUB,6/14/2020,9.28571,,9.41,0,28.67
Cuba,CUB,6/15/2020,8.14286,,9,0,31.52
Cuba,CUB,6/16/2020,8.85714,,8.69,0,30.1
Cuba,CUB,6/17/2020,9.71429,,8.28,0,28.2
Cuba,CUB,6/18/2020,9.85714,,7.5,0,27.52
Cuba,CUB,6/19/2020,10.85714,,7.46,0,25.57
Cuba,CUB,6/20/2020,10.28571,,7.13,0,23.62
Cuba,CUB,6/21/2020,10.14286,,7.64,0,26.62
Cuba,CUB,6/22/2020,9.14286,,6.96,0,25.57
Cuba,CUB,6/23/2020,7.57143,,8.07,0,29
Cuba,CUB,6/24/2020,6.42857,,8.31,0,29.52
Cuba,CUB,6/25/2020,5.57143,,7.97,0,29
Cuba,CUB,6/26/2020,3.71429,,8.24,0,30.57
Cuba,CUB,6/27/2020,2.85714,,8.46,0,28.05
Cuba,CUB,6/28/2020,3,,8.95,0,36.05
Cuba,CUB,6/29/2020,2.85714,,8.92,0,31.05
Cuba,CUB,6/30/2020,3.57143,,9.18,0,32.62
Cuba,CUB,7/1/2020,3.28571,,8.94,0,33.67
Cuba,CUB,7/2/2020,4.14286,,9.37,0,29.52
Cuba,CUB,7/3/2020,4.57143,,9.52,0,38.52
Cuba,CUB,7/4/2020,5.14286,,10.24,0,32.05
Cuba,CUB,7/5/2020,5.57143,,10.67,0,35.52
Cuba,CUB,7/6/2020,5.71429,,10.76,0,35.52
Cuba,CUB,7/7/2020,5.71429,,11.81,0,41.15
Cuba,CUB,7/8/2020,7.71429,,12.41,0,40.87
Cuba,CUB,7/9/2020,7.28571,,13.47,0,46.77
Cuba,CUB,7/10/2020,7.14286,,13.97,0,49.52
Cuba,CUB,7/11/2020,7.42857,,15.14,0,51
Cuba,CUB,7/12/2020,7.28571,,15.85,0,53.4
Cuba,CUB,7/13/2020,7.71429,,15.9,0,52.62
Cuba,CUB,7/14/2020,6.85714,,17.31,0,57.87
Cuba,CUB,7/15/2020,5.28571,,17.9,0,55.72
Cuba,CUB,7/16/2020,5.57143,,18.88,0,62
Cuba,CUB,7/17/2020,5.28571,,19.79,0,57.1
Cuba,CUB,7/18/2020,4.42857,,20.49,0,60.72
Cuba,CUB,7/19/2020,3.57143,,22.78,0,73.35
Cuba,CUB,7/20/2020,2.85714,,23.62,0,70.77
Cuba,CUB,7/21/2020,2.57143,,23.82,0,71.15
Cuba,CUB,7/22/2020,2.42857,,25.6,0,83.52
Cuba,CUB,7/23/2020,3.42857,,27.3,0,83.02
Cuba,CUB,7/24/2020,3.71429,,28.51,0,79.57
Cuba,CUB,7/25/2020,3.57143,,30.52,0,81.62
Cuba,CUB,7/26/2020,4.71429,,32.09,0,91.15
Cuba,CUB,7/27/2020,7,,33.25,0,89.52
Cuba,CUB,7/28/2020,12.28571,,35.63,0,101.05
Cuba,CUB,7/29/2020,15.14286,,37.3,0,104.57
Cuba,CUB,7/30/2020,18,,38.78,0,108.77
Cuba,CUB,7/31/2020,18.71429,,40.59,0,107.92
Cuba,CUB,8/1/2020,19.85714,,43.83,0,120.05
Cuba,CUB,8/2/2020,22.14286,,46.25,0,130.3
Cuba,CUB,8/3/2020,21.57143,,48.87,0,127.82
Cuba,CUB,8/4/2020,19.71429,,52.25,0,146.82
Cuba,CUB,8/5/2020,20.85714,,53.48,0,158.07
Cuba,CUB,8/6/2020,19.71429,,57.19,0,158.57
Cuba,CUB,8/7/2020,25.42857,,61.04,0,165.15
Cuba,CUB,8/8/2020,31.57143,,64.46,0,165.82
Cuba,CUB,8/9/2020,36.42857,,68.9,0,183.52
Cuba,CUB,8/10/2020,43.85714,,72.6,0,199.82
Cuba,CUB,8/11/2020,53.71429,,76.96,0,217.35
Cuba,CUB,8/12/2020,56,,81.73,0,218.15
Cuba,CUB,8/13/2020,57.42857,,84.24,0,235.1
Cuba,CUB,8/14/2020,57,,91.72,0,254.67
Cuba,CUB,8/15/2020,57.14286,,94.85,0,243.62
Cuba,CUB,8/16/2020,57.71429,,100.78,0,274.15
Cuba,CUB,8/17/2020,51.85714,,106.18,0,295.67
Cuba,CUB,8/18/2020,45.42857,,110.89,0,290.87
Cuba,CUB,8/19/2020,45,,118.03,0,326.87
Cuba,CUB,8/20/2020,50.57143,,125.93,0,349.17
Cuba,CUB,8/21/2020,55.85714,,131.55,0,344.67
Cuba,CUB,8/22/2020,50.42857,,137.84,0,383.37
Cuba,CUB,8/23/2020,46.42857,,146.47,0,408.05
Cuba,CUB,8/24/2020,52.28571,,152.31,0,404.9
Cuba,CUB,8/25/2020,50.42857,,163.25,0,459.87
Cuba,CUB,8/26/2020,48,,171.23,0,468.77
Cuba,CUB,8/27/2020,39.57143,,181.5,0,533.62
Cuba,CUB,8/28/2020,34.42857,,190.51,0,530.58
Cuba,CUB,8/29/2020,40.57143,,198,0,568.75
Cuba,CUB,8/30/2020,44,,204,0,593.15
Cuba,CUB,8/31/2020,41.57143,,214.2,0,618.72
Cuba,CUB,9/1/2020,45,,216.36,0,632.65
Cuba,CUB,9/2/2020,45.85714,,226.37,0,672.85
Cuba,CUB,9/3/2020,52.42857,,232.67,0,652.6
Cuba,CUB,9/4/2020,58.28571,,237.43,0,691.62
Cuba,CUB,9/5/2020,57.14286,,246.23,0,723.58
Cuba,CUB,9/6/2020,53.28571,,249.9,0,690.77
Cuba,CUB,9/7/2020,48,,255.06,0,717.25
Cuba,CUB,9/8/2020,45.71429,,262.52,0,750.85
Cuba,CUB,9/9/2020,44.57143,,273.11,0,759.47
Cuba,CUB,9/10/2020,47.57143,,278.96,0,770.62
Cuba,CUB,9/11/2020,48.14286,,285.38,0,788.92
Cuba,CUB,9/12/2020,46.71429,,288.94,0,815.85
Cuba,CUB,9/13/2020,50.71429,,292.98,0,860.17
Cuba,CUB,9/14/2020,53.57143,,299.8,0,848.1
Cuba,CUB,9/15/2020,53.42857,,306.33,0,845.57
Cuba,CUB,9/16/2020,60.85714,,310.77,0,917.5
Cuba,CUB,9/17/2020,59.57143,,316,0,882.9
Cuba,CUB,9/18/2020,54.57143,,325.26,0,937.8
Cuba,CUB,9/19/2020,58.71429,,329.49,0,951.72
Cuba,CUB,9/20/2020,57.42857,,332.24,0,959.67
Cuba,CUB,9/21/2020,58.14286,,338.53,0,991.2
Cuba,CUB,9/22/2020,59.28571,,343.73,0,1052.7
Cuba,CUB,9/23/2020,59.85714,,352.28,0,1036.17
Cuba,CUB,9/24/2020,56.28571,,358.87,0,1099.35
Cuba,CUB,9/25/2020,53.85714,,369.11,0,1115.1
Cuba,CUB,9/26/2020,49.42857,,,,
Cuba,CUB,9/27/2020,51,,,,
Cuba,CUB,9/28/2020,52.28571,,,,
Cuba,CUB,9/29/2020,48.85714,,,,
Curacao,CUW,3/26/2020,1.66667,,,,
Curacao,CUW,3/27/2020,1.33333,,,,
Curacao,CUW,3/28/2020,1.25,,,,
Curacao,CUW,3/29/2020,1,,,,
Curacao,CUW,3/30/2020,1,,,,
Curacao,CUW,3/31/2020,0.6,,,,
Curacao,CUW,4/1/2020,0.83333,,,,
Curacao,CUW,4/2/2020,0.83333,,,,
Curacao,CUW,4/3/2020,0.66667,,,,
Curacao,CUW,4/4/2020,0.5,,,,
Curacao,CUW,4/5/2020,0.5,,,,
Curacao,CUW,4/6/2020,0.33333,,,,
Curacao,CUW,4/7/2020,0.57143,,,,
Curacao,CUW,4/8/2020,0.28571,,,,
Curacao,CUW,4/9/2020,0.42857,,,,
Curacao,CUW,4/10/2020,0.42857,,,,
Curacao,CUW,4/11/2020,0.42857,,,,
Curacao,CUW,4/12/2020,0.42857,,,,
Curacao,CUW,4/13/2020,0.42857,,,,
Curacao,CUW,4/14/2020,0.14286,,,,
Curacao,CUW,4/15/2020,0.14286,,,,
Curacao,CUW,4/16/2020,0,,,,
Curacao,CUW,4/17/2020,0,,,,
Curacao,CUW,4/18/2020,0,,,,
Curacao,CUW,4/19/2020,0,,,,
Curacao,CUW,4/20/2020,0,,,,
Curacao,CUW,4/21/2020,0,,,,
Curacao,CUW,4/22/2020,0,,,,
Curacao,CUW,4/23/2020,0,,,,
Curacao,CUW,4/24/2020,0,,,,
Curacao,CUW,4/25/2020,0.28571,,,,
Curacao,CUW,4/26/2020,0.28571,,,,
Curacao,CUW,4/27/2020,0.28571,,,,
Curacao,CUW,4/28/2020,0.28571,,,,
Curacao,CUW,4/29/2020,0.28571,,,,
Curacao,CUW,4/30/2020,0.28571,,,,
Curacao,CUW,5/1/2020,0.28571,,,,
Curacao,CUW,5/2/2020,0,,,,
Curacao,CUW,5/3/2020,0,,,,
Curacao,CUW,5/4/2020,0,,,,
Curacao,CUW,5/5/2020,0,,,,
Curacao,CUW,5/6/2020,0,,,,
Curacao,CUW,5/7/2020,0,,,,
Curacao,CUW,5/8/2020,0,,,,
Curacao,CUW,5/9/2020,0,,,,
Curacao,CUW,5/10/2020,0,,,,
Curacao,CUW,5/11/2020,0,,,,
Curacao,CUW,5/12/2020,0,,,,
Curacao,CUW,5/13/2020,0,,,,
Curacao,CUW,5/14/2020,0,,,,
Curacao,CUW,5/15/2020,0,,,,
Curacao,CUW,5/16/2020,0,,,,
Curacao,CUW,5/17/2020,0,,,,
Curacao,CUW,5/18/2020,0,,,,
Curacao,CUW,5/19/2020,0,,,,
Curacao,CUW,5/20/2020,0,,,,
Curacao,CUW,5/21/2020,0,,,,
Curacao,CUW,5/22/2020,0,,,,
Curacao,CUW,5/23/2020,0,,,,
Curacao,CUW,5/24/2020,0,,,,
Curacao,CUW,5/25/2020,0.14286,,,,
Curacao,CUW,5/26/2020,0.28571,,,,
Curacao,CUW,5/27/2020,0.28571,,,,
Curacao,CUW,5/28/2020,0.28571,,,,
Curacao,CUW,5/29/2020,0.42857,,,,
Curacao,CUW,5/30/2020,0.42857,,,,
Curacao,CUW,5/31/2020,0.42857,,,,
Curacao,CUW,6/1/2020,0.28571,,,,
Curacao,CUW,6/2/2020,0.28571,,,,
Curacao,CUW,6/3/2020,0.28571,,,,
Curacao,CUW,6/4/2020,0.28571,,,,
Curacao,CUW,6/5/2020,0.28571,,,,
Curacao,CUW,6/6/2020,0.28571,,,,
Curacao,CUW,6/7/2020,0.28571,,,,
Curacao,CUW,6/8/2020,0.28571,,,,
Curacao,CUW,6/9/2020,0.14286,,,,
Curacao,CUW,6/10/2020,0.14286,,,,
Curacao,CUW,6/11/2020,0.14286,,,,
Curacao,CUW,6/12/2020,0.14286,,,,
Curacao,CUW,6/13/2020,0.14286,,,,
Curacao,CUW,6/14/2020,0.14286,,,,
Curacao,CUW,6/15/2020,0.14286,,,,
Curacao,CUW,6/16/2020,0.14286,,,,
Curacao,CUW,6/17/2020,0.14286,,,,
Curacao,CUW,6/18/2020,0.28571,,,,
Curacao,CUW,6/19/2020,0.14286,,,,
Curacao,CUW,6/20/2020,0.14286,,,,
Curacao,CUW,6/21/2020,0.14286,,,,
Curacao,CUW,6/22/2020,0.14286,,,,
Curacao,CUW,6/23/2020,0.14286,,,,
Curacao,CUW,6/24/2020,0.28571,,,,
Curacao,CUW,6/25/2020,0.14286,,,,
Curacao,CUW,6/26/2020,0.14286,,,,
Curacao,CUW,6/27/2020,0.14286,,,,
Curacao,CUW,6/28/2020,0.14286,,,,
Curacao,CUW,6/29/2020,0.14286,,,,
Curacao,CUW,6/30/2020,0.14286,,,,
Curacao,CUW,7/1/2020,0.14286,,,,
Curacao,CUW,7/2/2020,0.14286,,,,
Curacao,CUW,7/3/2020,0.14286,,,,
Curacao,CUW,7/4/2020,0.14286,,,,
Curacao,CUW,7/5/2020,0.14286,,,,
Curacao,CUW,7/6/2020,0.14286,,,,
Curacao,CUW,7/7/2020,0.14286,,,,
Curacao,CUW,7/8/2020,0,,,,
Curacao,CUW,7/9/2020,0,,,,
Curacao,CUW,7/10/2020,0,,,,
Curacao,CUW,7/11/2020,0,,,,
Curacao,CUW,7/12/2020,0,,,,
Curacao,CUW,7/13/2020,0,,,,
Curacao,CUW,7/14/2020,0.14286,,,,
Curacao,CUW,7/15/2020,0.14286,,,,
Curacao,CUW,7/16/2020,0.14286,,,,
Curacao,CUW,7/17/2020,0.14286,,,,
Curacao,CUW,7/18/2020,0.14286,,,,
Curacao,CUW,7/19/2020,0.14286,,,,
Curacao,CUW,7/20/2020,0.42857,,,,
Curacao,CUW,7/21/2020,0.28571,,,,
Curacao,CUW,7/22/2020,0.28571,,,,
Curacao,CUW,7/23/2020,0.28571,,,,
Curacao,CUW,7/24/2020,0.28571,,,,
Curacao,CUW,7/25/2020,0.42857,,,,
Curacao,CUW,7/26/2020,0.42857,,,,
Curacao,CUW,7/27/2020,0.14286,,,,
Curacao,CUW,7/28/2020,0.14286,,,,
Curacao,CUW,7/29/2020,0.14286,,,,
Curacao,CUW,7/30/2020,0.14286,,,,
Curacao,CUW,7/31/2020,0.14286,,,,
Curacao,CUW,8/1/2020,0,,,,
Curacao,CUW,8/2/2020,0,,,,
Curacao,CUW,8/3/2020,0,,,,
Curacao,CUW,8/4/2020,0,,,,
Curacao,CUW,8/5/2020,0,,,,
Curacao,CUW,8/6/2020,0.28571,,,,
Curacao,CUW,8/7/2020,0.28571,,,,
Curacao,CUW,8/8/2020,0.28571,,,,
Curacao,CUW,8/9/2020,0.28571,,,,
Curacao,CUW,8/10/2020,0.28571,,,,
Curacao,CUW,8/11/2020,0.42857,,,,
Curacao,CUW,8/12/2020,0.42857,,,,
Curacao,CUW,8/13/2020,0.14286,,,,
Curacao,CUW,8/14/2020,0.14286,,,,
Curacao,CUW,8/15/2020,0.14286,,,,
Curacao,CUW,8/16/2020,0.28571,,,,
Curacao,CUW,8/17/2020,0.42857,,,,
Curacao,CUW,8/18/2020,0.42857,,,,
Curacao,CUW,8/19/2020,0.42857,,,,
Curacao,CUW,8/20/2020,0.42857,,,,
Curacao,CUW,8/21/2020,0.42857,,,,
Curacao,CUW,8/22/2020,0.71429,,,,
Curacao,CUW,8/23/2020,0.57143,,,,
Curacao,CUW,8/24/2020,1.28571,,,,
Curacao,CUW,8/25/2020,1.71429,,,,
Curacao,CUW,8/26/2020,1.71429,,,,
Curacao,CUW,8/27/2020,2,,,,
Curacao,CUW,8/28/2020,2.57143,,,,
Curacao,CUW,8/29/2020,2.85714,,,,
Curacao,CUW,8/30/2020,2.85714,,,,
Curacao,CUW,8/31/2020,2,,,,
Curacao,CUW,9/1/2020,3,,,,
Curacao,CUW,9/2/2020,3,,,,
Curacao,CUW,9/3/2020,2.71429,,,,
Curacao,CUW,9/4/2020,3.14286,,,,
Curacao,CUW,9/5/2020,3,,,,
Curacao,CUW,9/6/2020,4.42857,,,,
Curacao,CUW,9/7/2020,5,,,,
Curacao,CUW,9/8/2020,4.85714,,,,
Curacao,CUW,9/9/2020,5.57143,,,,
Curacao,CUW,9/10/2020,6.85714,,,,
Curacao,CUW,9/11/2020,8,,,,
Curacao,CUW,9/12/2020,8.14286,,,,
Curacao,CUW,9/13/2020,8.14286,,,,
Curacao,CUW,9/14/2020,9.28571,,,,
Curacao,CUW,9/15/2020,7.85714,,,,
Curacao,CUW,9/16/2020,8.85714,,,,
Curacao,CUW,9/17/2020,10.85714,,,,
Curacao,CUW,9/18/2020,11.28571,,,,
Curacao,CUW,9/19/2020,13.28571,,,,
Curacao,CUW,9/20/2020,14.57143,,,,
Curacao,CUW,9/21/2020,15.85714,,,,
Curacao,CUW,9/22/2020,17.85714,,,,
Curacao,CUW,9/23/2020,17.42857,,,,
Curacao,CUW,9/24/2020,15.57143,,,,
Curacao,CUW,9/25/2020,15,,,,
Curacao,CUW,9/26/2020,14.42857,,,,
Curacao,CUW,9/27/2020,12.85714,,,,
Curacao,CUW,9/28/2020,13.14286,,,,
